Category,ProductPrice,Quantity,PaymentMethod,CustomerAge,CustomerGender,CustomerPurchaseHistory,CustomerReturnHistory,ProductRating,Product_Warranty,ShippingMode,DiscountApplied,return_rate,effective_price,is_high_value,discount_price_ratio,is_low_rated,rating_risk_score,is_bulk_order,age_group,risk_score,Return_Risk
0,32030.09,5,2,20,0,44,20,3.5,3,0,6.15,0.4545,30060.24,1,0.000192,0,0.6818,1,0,3.3635,0
2,38877.25,3,0,35,0,82,46,4.9,3,1,29.95,0.561,27233.51,1,0.00077,0,0.0561,0,1,2.683,0
0,45087.21,1,4,31,1,8,1,3.0,1,1,30.8,0.125,31200.35,1,0.000683,0,0.25,0,1,1.375,0
6,15680.37,7,1,35,2,77,3,2.5,0,1,48.76,0.039,8034.62,0,0.003109,1,0.0975,1,1,4.117,0
3,21762.22,1,4,35,0,19,0,1.8,0,0,36.57,0.0,13803.78,0,0.00168,1,0.0,0,1,2.0,0
2,7096.83,1,3,62,2,19,6,1.3,2,1,5.12,0.3158,6733.47,0,0.000721,1,1.1685,0,3,2.9474,0
1,38176.46,3,3,43,2,22,2,1.8,1,1,0.09,0.0909,38142.1,1,2e-06,1,0.2909,0,2,3.2727,1
1,522.48,1,2,64,2,87,0,2.9,1,1,6.49,0.0,488.57,0,0.012398,1,0.0,0,3,2.0,0
3,26943.95,2,3,42,1,16,11,1.9,2,0,28.46,0.6875,19275.7,1,0.001056,1,2.1312,0,2,5.0625,1
3,11996.89,2,4,32,0,96,28,3.7,2,1,28.18,0.2917,8616.17,0,0.002349,0,0.3792,0,1,0.8751,1
5,29923.07,1,0,51,1,61,30,5.0,2,0,43.56,0.4918,16888.58,1,0.001456,0,0.0,0,3,3.4754,0
2,17103.06,6,2,23,1,67,64,4.9,0,0,28.2,0.9552,12280.0,0,0.001649,0,0.0955,1,0,3.8656,0
1,3666.72,7,2,41,1,69,68,3.5,3,1,25.32,0.9855,2738.31,0,0.006903,0,1.4782,1,2,3.9565,1
6,24777.11,2,0,44,2,80,64,3.5,1,1,15.61,0.8,20909.4,0,0.00063,0,1.2,0,2,2.4,0
8,21906.48,3,3,61,1,84,60,4.2,0,1,1.03,0.7143,21680.84,0,4.7e-05,0,0.5714,0,3,2.1429,0
4,3153.37,3,3,35,2,27,2,1.9,3,1,4.77,0.0741,3002.95,0,0.001512,1,0.2297,0,1,2.2223,0
4,21691.23,2,1,42,1,68,21,2.3,0,0,12.38,0.3088,19005.86,0,0.000571,1,0.8338,0,2,2.9264,0
3,27105.93,7,2,21,2,9,0,3.8,3,0,10.09,0.0,24370.94,1,0.000372,0,0.0,1,0,2.0,0
7,49696.74,7,2,60,1,15,11,3.9,0,1,24.78,0.7333,37381.89,1,0.000499,0,0.8066,1,3,4.1999,0
3,14723.16,6,1,58,1,28,8,4.9,3,1,13.28,0.2857,12767.92,0,0.000902,0,0.0286,1,3,1.8571,0
8,43287.18,7,2,55,0,58,14,2.6,2,0,30.74,0.2414,29980.7,1,0.00071,1,0.5794,1,3,4.7242,0
6,11675.82,4,1,59,0,69,24,2.8,0,0,6.37,0.3478,10932.07,0,0.000546,1,0.7652,1,3,4.0434,0
8,49951.46,5,1,44,1,70,46,1.8,2,0,39.49,0.6571,30225.63,1,0.000791,1,2.1027,1,2,5.9713,0
7,37289.88,7,0,34,2,56,13,2.1,3,1,26.03,0.2321,27583.32,1,0.000698,1,0.6731,1,1,4.6963,0
8,341.25,1,1,53,0,15,12,3.6,3,1,22.8,0.8,263.44,0,0.066618,0,1.12,0,3,2.4,0
5,8781.53,6,0,24,2,97,37,4.5,3,0,40.42,0.3814,5232.04,0,0.004602,0,0.1907,1,0,3.1442,0
6,28095.07,2,2,27,2,26,21,4.7,0,1,10.17,0.8077,25237.8,1,0.000362,0,0.2423,0,1,3.4231,0
0,23779.65,3,2,43,1,1,0,3.2,1,1,33.4,0.0,15837.25,0,0.001405,0,0.0,0,2,0.0,1
1,3007.83,6,0,25,1,9,3,2.1,1,1,32.84,0.3333,2020.06,0,0.010915,1,0.9666,1,0,3.9999,1
4,3264.91,4,4,39,1,25,25,3.2,3,1,3.24,1.0,3159.13,0,0.000992,0,1.8,1,2,4.0,0
6,14194.34,2,0,44,2,66,20,3.5,1,0,24.51,0.303,10715.31,0,0.001727,0,0.4545,0,2,0.909,0
1,29076.87,1,3,32,0,44,12,1.1,1,1,16.49,0.2727,24282.09,1,0.000567,1,1.0635,0,1,3.8181,0
7,5837.36,1,3,29,0,68,10,3.8,1,0,19.94,0.1471,4673.39,0,0.003415,0,0.1765,0,1,0.4413,0
3,12384.93,6,4,59,1,24,7,1.6,0,0,29.4,0.2917,8743.76,0,0.002374,1,0.9918,1,3,3.8751,0
0,43402.07,3,0,36,2,94,87,4.8,1,1,1.27,0.9255,42850.86,1,2.9e-05,0,0.1851,0,2,3.7765,0
8,28466.04,7,4,59,1,36,3,4.9,2,0,16.4,0.0833,23797.61,1,0.000576,0,0.0083,1,3,2.2499,0
2,13340.48,4,2,19,0,44,14,4.6,1,0,29.44,0.3182,9413.04,0,0.002207,0,0.1273,1,0,1.9546,0
3,5739.24,1,3,24,1,38,8,2.9,0,1,5.12,0.2105,5445.39,0,0.000892,1,0.442,0,0,2.6315,0
0,28930.55,5,3,64,2,80,77,2.2,2,0,14.63,0.9625,24698.01,1,0.000506,1,2.695,1,3,6.8875,0
1,28084.23,3,0,52,2,10,4,3.4,0,0,20.33,0.4,22374.71,1,0.000724,0,0.64,0,3,2.2,0
2,22072.86,5,4,36,0,53,7,2.1,0,0,14.95,0.1321,18772.97,0,0.000677,1,0.3831,1,2,3.3963,0
5,7327.36,6,1,29,0,31,12,3.4,1,0,46.99,0.3871,3884.23,0,0.006412,0,0.6194,1,1,3.1613,0
1,22543.08,2,2,29,1,31,21,2.1,0,1,24.59,0.6774,16999.74,0,0.001091,1,1.9645,0,1,4.0322,0
5,27217.77,3,1,54,2,82,77,2.4,1,1,8.69,0.939,24852.55,1,0.000319,1,2.4414,0,3,5.817,0
4,32984.43,6,2,62,0,75,15,3.0,1,0,8.53,0.2,30170.86,1,0.000259,0,0.4,1,3,2.6,0
0,4760.22,4,1,28,2,44,24,3.9,0,0,33.92,0.5455,3145.55,0,0.007124,0,0.6001,1,1,2.6365,0
5,28591.21,5,2,52,1,84,3,4.1,2,1,25.86,0.0357,21197.52,1,0.000904,0,0.0321,1,3,2.1071,0
8,31375.23,7,3,56,2,65,10,3.5,2,1,41.7,0.1538,18291.76,1,0.001329,0,0.2307,1,3,3.4614,0
1,2944.21,4,1,48,0,52,51,1.3,3,0,9.03,0.9808,2678.35,0,0.003066,1,3.629,1,3,5.9424,0
3,27295.37,7,0,18,2,88,11,3.0,0,1,34.05,0.125,18001.3,1,0.001247,0,0.25,1,0,2.375,0
6,45958.78,2,0,64,0,91,85,3.1,2,0,22.98,0.9341,35397.45,1,0.0005,0,1.7748,0,3,3.8023,0
5,21075.47,2,0,64,0,36,2,4.3,1,1,14.15,0.0556,18093.29,0,0.000671,0,0.0389,0,3,0.1668,0
2,3603.87,1,2,47,1,88,7,4.7,1,0,47.68,0.0795,1885.54,0,0.013227,0,0.0238,0,3,1.2385,0
3,34808.44,4,2,64,0,19,0,2.7,0,1,37.78,0.0,21657.81,1,0.001085,1,0.0,1,3,4.0,0
4,34099.53,6,2,24,2,63,44,3.7,0,0,5.32,0.6984,32285.44,1,0.000156,0,0.9079,1,0,4.0952,0
2,9712.67,4,3,21,0,95,69,1.9,2,1,34.57,0.7263,6355.0,0,0.003559,1,2.2515,1,0,5.1789,0
0,44994.35,6,0,26,1,17,10,3.8,3,0,36.22,0.5882,28697.4,1,0.000805,0,0.7058,1,1,3.7646,0
0,18344.55,6,2,26,0,93,5,2.8,0,1,41.38,0.0538,10753.58,0,0.002256,1,0.1184,1,1,4.1614,0
5,46665.08,6,3,64,1,47,13,1.6,2,0,48.33,0.2766,24111.85,1,0.001036,1,0.9404,1,3,5.8298,0
3,19791.0,4,0,29,1,54,36,3.2,3,0,28.2,0.6667,14209.94,0,0.001425,0,1.2001,1,1,3.0001,0
7,3134.75,3,1,25,1,47,26,3.6,3,0,27.96,0.5532,2258.27,0,0.008917,0,0.7745,0,0,1.6596,0
5,40324.28,2,1,45,2,83,59,3.2,3,0,38.6,0.7108,24759.11,1,0.000957,0,1.2794,0,2,3.1324,1
2,37854.12,3,0,19,0,67,10,2.2,2,1,32.72,0.1493,25468.25,1,0.000864,1,0.418,0,0,3.4479,1
6,35986.48,6,0,38,1,37,14,2.0,0,1,31.1,0.3784,24794.68,1,0.000864,1,1.1352,1,2,5.1352,0
7,22288.22,3,0,37,1,36,14,2.8,3,1,38.47,0.3889,13713.94,0,0.001726,1,0.8556,0,2,3.1667,0
7,21956.1,6,4,51,2,61,51,1.1,3,0,48.2,0.8361,11373.26,0,0.002195,1,3.2608,1,3,6.5083,0
1,31800.01,2,2,59,0,50,0,2.7,1,1,4.5,0.0,30369.01,1,0.000142,1,0.0,0,3,3.0,1
5,38218.67,3,4,36,0,43,38,1.4,0,1,9.04,0.8837,34763.7,1,0.000237,1,3.1813,0,2,5.6511,0
7,3919.55,1,4,33,1,4,1,4.5,2,1,26.18,0.25,2893.41,0,0.006678,0,0.125,0,1,0.75,0
2,4756.59,3,2,28,0,99,99,3.0,1,1,47.24,1.0,2509.58,0,0.009929,0,2.0,0,1,4.0,1
6,31622.97,7,1,39,2,27,15,1.1,1,1,29.93,0.5556,22158.22,1,0.000946,1,2.1668,1,2,5.6668,0
5,47168.92,5,4,28,1,8,7,1.1,3,0,7.47,0.875,43645.4,1,0.000158,1,3.4125,1,1,6.625,0
6,1484.98,6,3,36,1,29,26,1.1,1,1,41.69,0.8966,865.89,0,0.028056,1,3.4967,1,2,6.6898,0
0,3852.8,4,4,56,0,42,40,2.3,1,1,19.65,0.9524,3095.72,0,0.005099,1,2.5715,1,3,5.8572,0
1,13018.18,1,4,62,2,95,52,3.0,3,1,18.27,0.5474,10639.76,0,0.001403,0,1.0948,0,3,1.6422,0
1,40149.18,6,4,50,2,59,13,1.8,3,1,40.61,0.2203,23844.6,1,0.001011,1,0.705,1,3,5.6609,0
4,23322.17,4,4,26,0,17,3,3.2,0,0,31.62,0.1765,15947.7,0,0.001356,0,0.3177,1,1,1.5295,0
5,46075.76,1,2,31,1,35,30,2.0,2,0,22.93,0.8571,35510.59,1,0.000498,1,2.5713,0,1,5.5713,0
3,11690.57,5,4,45,0,72,37,5.0,2,1,20.11,0.5139,9339.6,0,0.00172,0,0.0,1,2,2.5417,1
8,10409.75,1,4,56,0,29,29,1.4,2,1,18.08,1.0,8527.67,0,0.001737,1,3.6,0,3,5.0,0
2,5418.57,5,1,34,0,97,76,2.8,2,1,23.26,0.7835,4158.21,0,0.004292,1,1.7237,1,1,5.3505,0
2,28021.08,5,0,59,0,96,36,3.7,1,0,25.71,0.375,20816.86,1,0.000917,0,0.4875,1,3,3.125,0
8,992.11,5,2,20,1,35,14,3.3,0,1,10.19,0.4,891.01,0,0.010261,0,0.68,1,0,2.2,0
5,14641.34,7,3,35,1,17,10,1.5,0,0,33.5,0.5882,9736.49,0,0.002288,1,2.0587,1,1,4.7646,0
0,2452.73,3,4,21,1,48,17,5.0,2,0,32.33,0.3542,1659.76,0,0.013176,0,0.0,0,0,1.0626,0
8,35059.29,3,3,37,1,56,27,3.8,3,1,2.32,0.4821,34245.91,1,6.6e-05,0,0.5785,0,2,2.4463,0
7,12068.29,3,4,37,1,84,15,1.1,0,0,41.89,0.1786,7012.88,0,0.003471,1,0.6965,0,2,3.5358,1
8,9126.63,7,4,33,2,45,21,3.9,2,0,3.77,0.4667,8782.56,0,0.000413,0,0.5134,1,1,2.4001,1
6,507.9,3,1,28,2,33,24,1.5,3,0,25.65,0.7273,377.62,0,0.050403,1,2.5456,0,1,4.1819,0
6,15335.15,3,1,30,2,12,2,1.7,2,1,0.55,0.1667,15250.81,0,3.6e-05,1,0.5501,0,1,2.5001,0
2,2054.35,5,3,43,2,30,6,2.0,0,1,35.22,0.2,1330.81,0,0.017136,1,0.6,1,2,3.6,0
5,33597.79,2,3,52,1,77,60,1.7,0,0,34.69,0.7792,21942.72,1,0.001032,1,2.5714,0,3,5.3376,0
4,34294.51,6,2,44,0,42,6,4.9,0,1,1.03,0.1429,33941.28,1,3e-05,0,0.0143,1,2,2.4287,1
3,3227.08,7,4,58,0,66,45,3.6,1,1,39.77,0.6818,1943.67,0,0.01232,0,0.9545,1,3,3.0454,0
6,1136.23,5,2,53,1,1,1,2.7,1,1,28.57,1.0,811.61,0,0.025122,1,2.3,1,3,6.0,0
0,35383.98,6,0,37,1,90,82,4.8,3,0,46.24,0.9111,19022.43,1,0.001307,0,0.1822,1,2,5.7333,0
0,32151.57,6,1,64,1,58,51,4.8,0,0,5.69,0.8793,30322.15,1,0.000177,0,0.1759,1,3,4.6379,0
3,26908.64,4,1,25,0,19,15,1.1,3,1,18.57,0.7895,21911.71,1,0.00069,1,3.079,1,0,6.3685,1
2,4458.57,1,2,61,0,34,1,2.7,2,0,2.78,0.0294,4334.62,0,0.000623,1,0.0676,0,3,2.0882,0
3,2447.99,4,4,59,1,67,59,2.2,2,0,33.63,0.8806,1624.73,0,0.013732,1,2.4657,1,3,5.6418,0
3,8910.58,7,2,32,1,3,3,4.4,0,1,20.64,1.0,7071.44,0,0.002316,0,0.6,1,1,4.0,0
0,23133.92,4,4,44,1,68,3,4.0,2,1,15.99,0.0441,19434.81,0,0.000691,0,0.0441,1,2,1.1323,0
5,11605.68,6,4,38,2,72,13,3.6,2,0,33.42,0.1806,7727.06,0,0.002879,0,0.2528,1,2,1.5418,0
5,45286.76,3,1,54,1,46,3,1.8,2,1,41.34,0.0652,26565.21,1,0.000913,1,0.2086,0,3,4.1956,0
0,26503.64,1,0,21,1,44,9,2.5,1,0,12.5,0.2045,23190.68,1,0.000472,1,0.5112,0,0,3.6135,0
3,35534.8,4,1,43,1,47,0,4.7,3,0,36.49,0.0,22568.15,1,0.001027,0,0.0,1,2,2.0,0
3,39122.97,7,1,28,0,98,75,2.0,1,1,41.34,0.7653,22949.53,1,0.001057,1,2.2959,1,1,7.2959,0
2,42620.53,1,3,60,0,33,15,4.6,3,0,34.06,0.4545,28103.98,1,0.000799,0,0.1818,0,3,2.3635,0
5,46363.69,6,0,48,1,20,6,2.4,0,1,21.88,0.3,36219.31,1,0.000472,1,0.78,1,3,4.9,0
2,9712.11,2,1,26,2,39,9,2.9,1,0,37.52,0.2308,6068.13,0,0.003863,1,0.4847,0,1,2.6924,1
5,15600.16,4,2,52,0,28,27,3.6,3,1,41.39,0.9643,9143.25,0,0.002653,0,1.35,1,3,4.8929,0
7,39545.21,2,4,29,2,63,15,2.0,3,0,14.15,0.2381,33949.56,1,0.000358,1,0.7143,0,1,3.7143,0
6,32280.81,6,4,27,1,98,6,2.3,0,0,21.36,0.0612,25385.63,1,0.000662,1,0.1652,1,1,4.1836,0
6,834.91,6,0,42,0,90,16,4.3,1,1,22.43,0.1778,647.64,0,0.026833,0,0.1245,1,2,1.5334,0
2,22685.5,1,0,18,2,50,29,3.8,3,1,29.83,0.58,15918.42,0,0.001315,0,0.696,0,0,1.74,0
7,26822.98,3,1,43,2,92,40,2.3,2,1,39.39,0.4348,16257.41,1,0.001468,1,1.174,0,2,4.3044,0
3,46166.88,3,3,56,2,4,2,3.3,0,0,21.84,0.5,36084.03,1,0.000473,0,0.85,0,3,2.5,0
6,41298.5,1,2,49,0,13,12,1.9,0,1,25.39,0.9231,30812.81,1,0.000615,1,2.8616,0,3,5.7693,0
8,28260.57,4,1,52,1,44,35,2.0,1,1,12.67,0.7955,24679.96,1,0.000448,1,2.3865,1,3,6.3865,0
3,21942.13,4,4,34,1,38,21,2.0,0,0,7.24,0.5526,20353.52,0,0.00033,1,1.6578,1,1,4.6578,0
4,41945.57,5,4,52,2,57,28,3.3,0,0,27.32,0.4912,30486.04,1,0.000651,0,0.835,1,3,3.4736,1
2,3711.36,3,4,18,0,9,7,3.1,1,0,27.44,0.7778,2692.96,0,0.007392,0,1.4778,0,0,2.3334,0
2,16932.19,4,1,44,0,21,20,3.6,2,0,1.5,0.9524,16678.21,0,8.9e-05,0,1.3334,1,2,3.8572,0
4,38603.02,5,4,48,1,75,64,1.7,1,1,21.97,0.8533,30121.94,1,0.000569,1,2.8159,1,3,6.5599,0
3,12270.65,1,3,29,2,21,21,3.4,3,1,46.27,1.0,6593.02,0,0.00377,0,1.6,0,1,4.0,0
2,40560.56,5,4,40,1,69,54,1.3,0,1,36.93,0.7826,25581.55,1,0.00091,1,2.8956,1,2,6.3478,0
0,15829.69,7,2,63,0,9,3,2.2,1,1,6.49,0.3333,14802.34,0,0.00041,1,0.9332,1,3,3.9999,0
2,34133.06,4,0,50,2,33,22,4.3,2,0,44.94,0.6667,18793.66,1,0.001317,0,0.4667,1,3,5.0001,0
0,26220.87,4,2,64,1,93,82,3.7,0,1,26.2,0.8817,19351.0,1,0.000999,0,1.1462,1,3,4.6451,0
4,12203.87,1,3,40,1,18,8,4.9,1,0,17.53,0.4444,10064.53,0,0.001436,0,0.0444,0,2,1.3332,1
8,21203.47,5,0,63,0,22,15,2.7,1,0,37.45,0.6818,13262.77,0,0.001766,1,1.5681,1,3,5.0454,1
6,22404.66,3,1,51,1,74,14,3.1,3,0,8.94,0.1892,20401.68,0,0.000399,0,0.3595,0,3,0.5676,0
1,44969.77,5,0,29,1,35,6,3.3,2,1,1.69,0.1714,44209.78,1,3.8e-05,0,0.2914,1,1,2.5142,0
0,1608.48,1,3,28,0,75,23,1.8,2,0,22.97,0.3067,1239.01,0,0.014272,1,0.9814,0,1,2.9201,1
1,18018.64,2,0,43,2,13,8,2.8,0,1,13.75,0.6154,15541.08,0,0.000763,1,1.3539,0,2,3.8462,1
3,45550.06,6,4,48,2,98,79,4.9,2,1,33.77,0.8061,30167.8,1,0.000741,0,0.0806,1,3,4.4183,0
8,498.67,6,1,43,2,99,71,2.2,2,0,14.63,0.7172,425.71,0,0.029279,1,2.0082,1,2,5.1516,0
3,19018.88,1,3,34,2,34,25,4.9,2,1,47.91,0.7353,9906.93,0,0.002519,0,0.0735,0,1,3.2059,0
1,18579.51,2,2,25,2,91,70,2.1,3,0,18.64,0.7692,15116.29,0,0.001003,1,2.2307,0,0,4.3076,0
5,35242.61,6,3,50,0,65,19,1.2,0,1,33.7,0.2923,23365.85,1,0.000956,1,1.1107,1,3,4.8769,0
6,19520.11,3,3,45,2,85,17,4.6,2,1,0.39,0.2,19443.98,0,2e-05,0,0.08,0,2,0.6,0
2,38645.91,3,1,23,1,56,35,2.9,1,1,25.77,0.625,28686.86,1,0.000667,1,1.3125,0,0,4.875,1
0,29255.6,4,2,23,0,75,72,4.6,2,0,7.63,0.96,27023.4,1,0.000261,0,0.384,1,0,4.88,0
3,36855.17,3,2,25,2,69,31,3.4,0,0,4.16,0.4493,35321.99,1,0.000113,0,0.7189,0,0,2.3479,0
3,40884.32,1,0,48,0,21,4,4.3,0,0,32.69,0.1905,27519.24,1,0.0008,0,0.1334,0,3,1.5715,0
2,28267.82,7,4,34,1,54,3,1.4,0,0,10.17,0.0556,25392.98,1,0.00036,1,0.2002,1,1,4.1668,0
4,10889.98,6,1,27,0,41,27,1.9,1,0,0.15,0.6585,10873.65,0,1.4e-05,1,2.0414,1,1,4.9755,0
4,35222.79,3,4,33,0,60,28,3.8,1,0,43.46,0.4667,19914.97,1,0.001234,0,0.56,0,1,3.4001,0
1,14329.49,2,2,23,2,8,5,2.3,2,0,12.29,0.625,12568.4,0,0.000858,1,1.6875,0,0,3.875,0
1,36212.07,6,2,30,1,83,35,4.6,0,1,15.33,0.4217,30660.76,1,0.000423,0,0.1687,1,1,3.2651,1
0,12883.3,5,2,62,2,38,28,2.9,1,1,33.75,0.7368,8535.19,0,0.002619,1,1.5473,1,3,5.2104,1
1,32636.17,4,1,50,2,6,1,1.5,3,0,38.93,0.1667,19930.91,1,0.001193,1,0.5834,1,3,4.5001,0
5,36830.18,3,0,36,1,35,11,2.4,1,1,18.77,0.3143,29917.16,1,0.00051,1,0.8172,0,2,3.9429,1
0,5825.3,3,1,28,1,17,13,5.0,3,1,8.37,0.7647,5337.72,0,0.001437,0,0.0,0,1,2.2941,0
0,36407.62,7,0,42,2,92,69,1.4,1,0,13.83,0.75,31372.45,1,0.00038,1,2.7,1,2,6.25,0
5,17183.62,7,4,32,2,7,5,4.8,0,1,22.41,0.7143,13332.77,0,0.001304,0,0.1429,1,1,3.1429,0
5,36035.54,6,0,34,1,49,10,4.9,3,0,42.17,0.2041,20839.35,1,0.00117,0,0.0204,1,1,3.6123,0
4,44269.23,7,3,22,0,9,9,2.0,1,1,18.56,1.0,36052.86,1,0.000419,1,3.0,1,0,7.0,0
3,23305.02,3,4,39,1,50,49,1.1,3,0,46.58,0.98,12449.54,0,0.001999,1,3.822,0,2,5.94,1
7,45863.69,1,0,27,1,35,28,4.5,3,1,8.51,0.8,41960.69,1,0.000186,0,0.4,0,1,3.4,0
6,23094.12,4,4,62,0,74,73,2.9,3,0,48.28,0.9865,11944.28,0,0.00209,1,2.0716,1,3,6.9595,0
2,21601.57,4,3,41,0,87,42,3.8,0,1,8.94,0.4828,19670.39,0,0.000414,0,0.5794,1,2,2.4484,0
1,8080.14,7,2,32,1,98,97,4.5,2,1,11.63,0.9898,7140.42,0,0.001439,0,0.4949,1,1,3.9694,0
0,49820.66,7,4,30,2,16,13,1.8,0,0,45.55,0.8125,27127.35,1,0.000914,1,2.6,1,1,7.4375,0
1,30536.8,5,0,46,0,60,15,1.4,3,0,17.66,0.25,25144.0,1,0.000578,1,0.9,1,3,4.75,0
7,27655.65,5,2,57,1,95,72,2.6,2,0,11.11,0.7579,24583.11,1,0.000402,1,1.819,1,3,6.2737,0
4,2645.51,2,3,58,1,56,44,3.5,3,0,35.05,0.7857,1718.26,0,0.013244,0,1.1786,0,3,2.3571,0
1,15126.53,3,2,37,0,38,27,1.2,1,1,34.73,0.7105,9873.09,0,0.002296,1,2.6999,0,2,4.1315,1
2,11728.64,4,4,41,0,43,43,3.5,3,0,26.94,1.0,8568.94,0,0.002297,0,1.5,1,2,4.0,0
0,44613.36,2,1,64,0,94,2,2.0,0,0,1.84,0.0213,43792.47,1,4.1e-05,1,0.0639,0,3,3.0639,0
8,37458.68,3,1,54,2,17,8,4.0,2,0,7.74,0.4706,34559.38,1,0.000207,0,0.4706,0,3,2.4118,1
3,14134.2,1,4,24,1,98,1,4.0,1,1,45.61,0.0102,7687.59,0,0.003227,0,0.0102,0,0,1.0306,1
2,43596.45,5,2,22,1,73,29,2.5,1,0,30.25,0.3973,30408.52,1,0.000694,1,0.9932,1,0,5.1919,1
4,38740.96,1,4,22,2,10,1,4.2,1,1,28.94,0.1,27529.33,1,0.000747,0,0.08,0,0,1.3,1
7,41473.61,5,2,48,0,22,15,1.2,1,1,16.96,0.6818,34439.69,1,0.000409,1,2.5908,1,3,6.0454,1
4,44186.99,6,2,35,0,36,16,2.8,2,0,36.27,0.4444,28160.37,1,0.000821,1,0.9777,1,1,5.3332,0
1,13731.33,4,2,43,2,30,3,2.5,0,1,47.73,0.1,7177.37,0,0.003476,1,0.25,1,2,4.3,0
8,27582.65,3,2,22,2,49,16,5.0,2,1,43.54,0.3265,15573.16,1,0.001578,0,0.0,0,0,2.9795,1
3,40321.29,1,0,58,0,73,32,2.3,2,0,46.45,0.4384,21592.05,1,0.001152,1,1.1837,0,3,5.3152,0
8,8494.55,2,2,53,0,20,12,1.2,1,1,20.6,0.6,6744.67,0,0.002425,1,2.28,0,3,3.8,0
0,45228.56,2,4,28,1,27,5,2.3,2,1,3.48,0.1852,43654.61,1,7.7e-05,1,0.5,0,1,3.5556,0
8,42777.72,4,1,64,2,85,51,4.1,0,0,21.09,0.6,33755.9,1,0.000493,0,0.54,1,3,3.8,0
4,32810.54,7,0,37,2,10,9,2.0,3,0,33.09,0.9,21953.53,1,0.001008,1,2.7,1,2,6.7,0
0,14497.64,4,2,45,0,3,3,3.3,3,0,21.36,1.0,11400.94,0,0.001473,0,1.7,1,2,4.0,0
3,2783.37,1,0,32,2,52,24,2.3,2,1,24.75,0.4615,2094.49,0,0.008889,1,1.2461,0,1,3.3845,0
1,14746.64,7,4,47,1,1,0,4.1,2,0,32.38,0.0,9971.68,0,0.002196,0,0.0,1,3,1.0,1
0,6479.77,2,0,24,0,41,4,1.0,3,1,44.63,0.0976,3587.85,0,0.006887,1,0.3904,0,0,3.2928,0
5,17099.55,6,4,56,2,18,18,4.4,2,0,44.14,1.0,9551.81,0,0.002581,0,0.6,1,3,5.0,0
8,37474.16,4,1,28,2,78,23,3.1,3,0,30.73,0.2949,25958.35,1,0.00082,0,0.5603,1,1,2.8847,0
2,39735.4,4,3,26,0,35,19,2.4,2,0,21.26,0.5429,31287.65,1,0.000535,1,1.4115,1,1,5.6287,0
1,1810.87,6,3,46,0,52,36,3.4,0,1,13.03,0.6923,1574.91,0,0.007191,0,1.1077,1,3,3.0769,0
3,38910.96,6,0,60,0,100,30,4.6,1,0,39.24,0.3,23642.3,1,0.001008,0,0.12,1,3,2.9,1
8,12743.17,7,1,29,2,8,3,3.5,1,1,12.7,0.375,11124.79,0,0.000997,0,0.5625,1,1,2.125,0
3,28193.98,5,2,60,2,70,19,3.0,2,1,11.31,0.2714,25005.24,1,0.000401,0,0.5428,1,3,2.8142,0
5,16753.13,3,1,59,1,56,31,3.3,1,1,47.04,0.5536,8872.46,0,0.002808,0,0.9411,0,3,2.6608,0
4,18329.37,7,0,52,0,22,16,2.8,2,0,2.45,0.7273,17880.3,0,0.000134,1,1.6001,1,3,5.1819,0
8,16521.39,3,0,63,0,61,54,4.1,3,0,36.04,0.8852,10567.08,0,0.002181,0,0.7967,0,3,2.6556,0
5,40915.68,3,4,22,0,30,1,2.7,0,0,36.22,0.0333,26096.02,1,0.000885,1,0.0766,0,0,3.0999,0
0,25968.93,1,2,46,0,75,35,1.4,3,0,14.99,0.4667,22076.19,1,0.000577,1,1.6801,0,3,4.4001,0
2,47424.16,3,4,51,0,15,2,3.7,2,1,33.19,0.1333,31684.08,1,0.0007,0,0.1733,0,3,1.3999,0
8,29006.44,1,3,49,0,20,18,1.6,3,1,12.38,0.9,25415.44,1,0.000427,1,3.06,0,3,5.7,0
7,12935.81,2,2,31,1,56,30,4.1,1,1,20.6,0.5357,10271.03,0,0.001592,0,0.4821,0,1,1.6071,0
7,37482.03,3,3,49,1,25,17,3.6,3,0,4.27,0.68,35881.55,1,0.000114,0,0.952,0,3,3.04,0
5,38015.36,4,0,28,2,52,29,4.0,2,0,47.8,0.5577,19844.02,1,0.001257,0,0.5577,1,1,4.6731,0
1,44833.98,6,4,28,0,26,16,3.8,0,0,45.76,0.6154,24317.95,1,0.001021,0,0.7385,1,1,4.8462,0
2,43060.63,7,3,27,0,95,31,4.8,0,1,37.59,0.3263,26874.14,1,0.000873,0,0.0653,1,1,2.9789,0
3,26636.01,3,2,55,1,87,71,4.0,2,1,4.16,0.8161,25527.95,1,0.000156,0,0.8161,0,3,3.4483,0
0,44761.45,2,1,34,1,22,15,1.2,3,0,42.4,0.6818,25782.6,1,0.000947,1,2.5908,0,1,6.0454,0
5,13845.59,3,4,41,1,13,1,2.5,2,0,43.78,0.0769,7783.99,0,0.003162,1,0.1922,0,2,3.2307,0
6,47690.48,3,3,43,0,77,34,2.3,3,1,16.34,0.4416,39897.86,1,0.000343,1,1.1923,0,2,4.3248,0
8,30114.04,6,4,60,2,4,4,4.2,1,0,30.97,1.0,20787.72,1,0.001028,0,0.8,1,3,5.0,1
1,823.74,4,2,33,0,56,37,1.9,2,1,20.89,0.6607,651.66,0,0.025329,1,2.0482,1,1,4.9821,0
